./train_v1.py --exp_suffix fc-emd --data_dir ../../data/PartNetShapeData-Chair/train --val_data_dir ../../data/PartNetShapeData-Chair/val --num_point 2048 --decoder_type fc --loss_type emd --model_version model_v1 --overwrite

Random Seed: 3124256514
Using device: cuda:0

[PartNetPartDataset 4489] data_dir: ../../data/PartNetShapeData-Chair/train, num_point: 2048
[PartNetPartDataset 617] data_dir: ../../data/PartNetShapeData-Chair/val, num_point: 2048
Using FCDecoder-NoBN!

Network(
  (encoder): PointNet(
    (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,))
    (conv2): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
    (conv3): Conv1d(128, 256, kernel_size=(1,), stride=(1,))
    (conv4): Conv1d(256, 1024, kernel_size=(1,), stride=(1,))
    (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn2): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn3): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn4): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc1): Linear(in_features=1024, out_features=1024, bias=True)
    (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc2): Linear(in_features=1024, out_features=128, bias=True)
    (bn6): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (decoder): FCDecoder(
    (mlp1): Linear(in_features=128, out_features=1024, bias=True)
    (mlp2): Linear(in_features=1024, out_features=1024, bias=True)
    (mlp3): Linear(in_features=1024, out_features=6144, bias=True)
  )
)

training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:32:58    43/1000    train      120/140         4.4%      9.00E-04    0.03545
 00:32:59    43/1000     val        17/19          4.4%      9.00E-04    0.03498
 00:32:59    43/1000    train      130/140         4.4%      9.00E-04    0.03574
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:33:03    44/1000    train        0/140         4.4%      9.00E-04    0.03382
 00:33:05    44/1000     val         0/19          4.4%      9.00E-04    0.03959
 00:33:07    44/1000    train       10/140         4.4%      9.00E-04    0.03348
 00:33:09    44/1000     val         2/19          4.4%      9.00E-04    0.04645
 00:33:10    44/1000    train       20/140         4.4%      9.00E-04    0.03523
 00:33:13    44/1000     val         4/19          4.4%      9.00E-04    0.03822
 00:33:13    44/1000    train       30/140         4.4%      9.00E-04    0.03930
 00:33:16    44/1000    train       40/140         4.4%      9.00E-04    0.03955
 00:33:18    44/1000     val         6/19          4.4%      9.00E-04    0.03859
 00:33:19    44/1000    train       50/140         4.4%      9.00E-04    0.03838
 00:33:22    44/1000     val         8/19          4.4%      9.00E-04    0.04439
 00:33:22    44/1000    train       60/140         4.4%      9.00E-04    0.04014
 00:33:24    44/1000    train       70/140         4.5%      9.00E-04    0.03501
 00:33:27    44/1000     val        10/19          4.5%      9.00E-04    0.03981
 00:33:28    44/1000    train       80/140         4.5%      9.00E-04    0.03744
 00:33:32    44/1000     val        12/19          4.5%      9.00E-04    0.04310
 00:33:32    44/1000    train       90/140         4.5%      9.00E-04    0.04465
 00:33:34    44/1000    train      100/140         4.5%      9.00E-04    0.03273
 00:33:36    44/1000     val        14/19          4.5%      9.00E-04    0.04880
 00:33:37    44/1000    train      110/140         4.5%      9.00E-04    0.03633
 00:33:41    44/1000     val        16/19          4.5%      9.00E-04    0.04580
 00:33:41    44/1000    train      120/140         4.5%      9.00E-04    0.04126
 00:33:44    44/1000    train      130/140         4.5%      9.00E-04    0.03673
 00:33:45    44/1000     val        18/19          4.5%      9.00E-04    0.03967
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:33:47    45/1000    train        0/140         4.5%      9.00E-04    0.04727
 00:33:51    45/1000     val         1/19          4.5%      9.00E-04    0.03750
 00:33:51    45/1000    train       10/140         4.5%      9.00E-04    0.03639
 00:33:54    45/1000    train       20/140         4.5%      9.00E-04    0.03740
 00:33:56    45/1000     val         3/19          4.5%      9.00E-04    0.03995
 00:33:58    45/1000    train       30/140         4.5%      9.00E-04    0.04103
 00:34:00    45/1000     val         5/19          4.5%      9.00E-04    0.03674
 00:34:00    45/1000    train       40/140         4.5%      9.00E-04    0.04021
 00:34:03    45/1000    train       50/140         4.5%      9.00E-04    0.04431
 00:34:05    45/1000     val         7/19          4.5%      9.00E-04    0.04359
 00:34:07    45/1000    train       60/140         4.5%      9.00E-04    0.03847
 00:34:09    45/1000     val         9/19          4.6%      9.00E-04    0.04318
 00:34:09    45/1000    train       70/140         4.6%      9.00E-04    0.03642
 00:34:12    45/1000    train       80/140         4.6%      9.00E-04    0.04705
 00:34:13    45/1000     val        11/19          4.6%      9.00E-04    0.04776
 00:34:16    45/1000    train       90/140         4.6%      9.00E-04    0.04630
 00:34:18    45/1000     val        13/19          4.6%      9.00E-04    0.03532
 00:34:18    45/1000    train      100/140         4.6%      9.00E-04    0.03460
 00:34:21    45/1000    train      110/140         4.6%      9.00E-04    0.03533
 00:34:22    45/1000     val        15/19          4.6%      9.00E-04    0.03865
 00:34:24    45/1000    train      120/140         4.6%      9.00E-04    0.04052
 00:34:26    45/1000     val        17/19          4.6%      9.00E-04    0.03839
 00:34:27    45/1000    train      130/140         4.6%      9.00E-04    0.04282
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:34:31    46/1000    train        0/140         4.6%      9.00E-04    0.04516
 00:34:33    46/1000     val         0/19          4.6%      9.00E-04    0.04418
 00:34:35    46/1000    train       10/140         4.6%      9.00E-04    0.03221
 00:34:37    46/1000     val         2/19          4.6%      9.00E-04    0.04090
 00:34:38    46/1000    train       20/140         4.6%      9.00E-04    0.04238
 00:34:42    46/1000     val         4/19          4.6%      9.00E-04    0.04815
 00:34:42    46/1000    train       30/140         4.6%      9.00E-04    0.03754
 00:34:44    46/1000    train       40/140         4.6%      9.00E-04    0.03466
 00:34:45    46/1000     val         6/19          4.6%      9.00E-04    0.03988
 00:34:46    46/1000    train       50/140         4.6%      9.00E-04    0.03616
 00:34:51    46/1000     val         8/19          4.6%      9.00E-04    0.04301
 00:34:51    46/1000    train       60/140         4.6%      9.00E-04    0.04085
 00:34:54    46/1000    train       70/140         4.7%      9.00E-04    0.04095
 00:34:56    46/1000     val        10/19          4.7%      9.00E-04    0.04417
 00:34:56    46/1000    train       80/140         4.7%      9.00E-04    0.03853
 00:35:00    46/1000     val        12/19          4.7%      9.00E-04    0.04345
 00:35:00    46/1000    train       90/140         4.7%      9.00E-04    0.03587
 00:35:03    46/1000    train      100/140         4.7%      9.00E-04    0.03736
 00:35:05    46/1000     val        14/19          4.7%      9.00E-04    0.04006
 00:35:05    46/1000    train      110/140         4.7%      9.00E-04    0.03565
 00:35:09    46/1000     val        16/19          4.7%      9.00E-04    0.04864
 00:35:09    46/1000    train      120/140         4.7%      9.00E-04    0.03649
 00:35:12    46/1000    train      130/140         4.7%      9.00E-04    0.03536
 00:35:13    46/1000     val        18/19          4.7%      9.00E-04    0.03905
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:35:15    47/1000    train        0/140         4.7%      9.00E-04    0.04718
 00:35:19    47/1000     val         1/19          4.7%      9.00E-04    0.04584
 00:35:19    47/1000    train       10/140         4.7%      9.00E-04    0.03559
 00:35:22    47/1000    train       20/140         4.7%      9.00E-04    0.03457
 00:35:23    47/1000     val         3/19          4.7%      9.00E-04    0.03827
 00:35:25    47/1000    train       30/140         4.7%      9.00E-04    0.03522
 00:35:28    47/1000     val         5/19          4.7%      9.00E-04    0.04682
 00:35:28    47/1000    train       40/140         4.7%      9.00E-04    0.04850
 00:35:31    47/1000    train       50/140         4.7%      9.00E-04    0.04137
 00:35:33    47/1000     val         7/19          4.7%      9.00E-04    0.04556
 00:35:34    47/1000    train       60/140         4.7%      9.00E-04    0.04508
 00:35:37    47/1000     val         9/19          4.8%      9.00E-04    0.04178
 00:35:37    47/1000    train       70/140         4.8%      9.00E-04    0.04182
 00:35:39    47/1000    train       80/140         4.8%      9.00E-04    0.04440
 00:35:41    47/1000     val        11/19          4.8%      9.00E-04    0.04304
 00:35:44    47/1000    train       90/140         4.8%      9.00E-04    0.04621
 00:35:45    47/1000     val        13/19          4.8%      9.00E-04    0.03586
 00:35:46    47/1000    train      100/140         4.8%      9.00E-04    0.04294
 00:35:48    47/1000    train      110/140         4.8%      9.00E-04    0.04282
 00:35:49    47/1000     val        15/19          4.8%      9.00E-04    0.04267
 00:35:52    47/1000    train      120/140         4.8%      9.00E-04    0.04196
 00:35:54    47/1000     val        17/19          4.8%      9.00E-04    0.03686
 00:35:55    47/1000    train      130/140         4.8%      9.00E-04    0.03548
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:35:59    48/1000    train        0/140         4.8%      9.00E-04    0.04171
 00:36:00    48/1000     val         0/19          4.8%      9.00E-04    0.03839
 00:36:03    48/1000    train       10/140         4.8%      9.00E-04    0.03629
 00:36:04    48/1000     val         2/19          4.8%      9.00E-04    0.04134
 00:36:05    48/1000    train       20/140         4.8%      9.00E-04    0.03488
 00:36:09    48/1000     val         4/19          4.8%      9.00E-04    0.04163
 00:36:09    48/1000    train       30/140         4.8%      9.00E-04    0.03706
 00:36:12    48/1000    train       40/140         4.8%      9.00E-04    0.03509
 00:36:14    48/1000     val         6/19          4.8%      9.00E-04    0.03664
 00:36:14    48/1000    train       50/140         4.8%      9.00E-04    0.03995
 00:36:18    48/1000     val         8/19          4.8%      9.00E-04    0.04102
 00:36:18    48/1000    train       60/140         4.8%      9.00E-04    0.03947
 00:36:21    48/1000    train       70/140         4.9%      9.00E-04    0.03556
 00:36:23    48/1000     val        10/19          4.9%      9.00E-04    0.04020
 00:36:23    48/1000    train       80/140         4.9%      9.00E-04    0.04604
 00:36:28    48/1000     val        12/19          4.9%      9.00E-04    0.04953
 00:36:28    48/1000    train       90/140         4.9%      9.00E-04    0.04757
 00:36:30    48/1000    train      100/140         4.9%      9.00E-04    0.04809
 00:36:31    48/1000     val        14/19          4.9%      9.00E-04    0.04805
 00:36:32    48/1000    train      110/140         4.9%      9.00E-04    0.04133
 00:36:36    48/1000     val        16/19          4.9%      9.00E-04    0.04328
 00:36:36    48/1000    train      120/140         4.9%      9.00E-04    0.03619
 00:36:38    48/1000    train      130/140         4.9%      9.00E-04    0.03915
 00:36:39    48/1000     val        18/19          4.9%      9.00E-04    0.04861
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:36:42    49/1000    train        0/140         4.9%      9.00E-04    0.03467
 00:36:46    49/1000     val         1/19          4.9%      9.00E-04    0.03924
 00:36:46    49/1000    train       10/140         4.9%      9.00E-04    0.03731
 00:36:49    49/1000    train       20/140         4.9%      9.00E-04    0.04262
 00:36:51    49/1000     val         3/19          4.9%      9.00E-04    0.04516
 00:36:53    49/1000    train       30/140         4.9%      9.00E-04    0.03872
 00:36:55    49/1000     val         5/19          4.9%      9.00E-04    0.04049
 00:36:55    49/1000    train       40/140         4.9%      9.00E-04    0.03991
 00:36:58    49/1000    train       50/140         4.9%      9.00E-04    0.03229
 00:37:00    49/1000     val         7/19          4.9%      9.00E-04    0.03998
 00:37:02    49/1000    train       60/140         4.9%      9.00E-04    0.03354
 00:37:03    49/1000     val         9/19          5.0%      9.00E-04    0.04494
 00:37:03    49/1000    train       70/140         5.0%      9.00E-04    0.03362
 00:37:07    49/1000    train       80/140         5.0%      9.00E-04    0.03609
 00:37:08    49/1000     val        11/19          5.0%      9.00E-04    0.03681
 00:37:11    49/1000    train       90/140         5.0%      9.00E-04    0.04103
 00:37:13    49/1000     val        13/19          5.0%      9.00E-04    0.03809
 00:37:13    49/1000    train      100/140         5.0%      9.00E-04    0.03292
 00:37:16    49/1000    train      110/140         5.0%      9.00E-04    0.03295
 00:37:17    49/1000     val        15/19          5.0%      9.00E-04    0.04019
 00:37:19    49/1000    train      120/140         5.0%      9.00E-04    0.04610
 00:37:22    49/1000     val        17/19          5.0%      9.00E-04    0.03518
 00:37:22    49/1000    train      130/140         5.0%      9.00E-04    0.03724
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:37:26    50/1000    train        0/140         5.0%      9.00E-04    0.03753
 00:37:27    50/1000     val         0/19          5.0%      9.00E-04    0.04383
Visualizing ...
Generating html visualization ...
DONE
 00:37:39    50/1000    train       10/140         5.0%      9.00E-04    0.03500
 00:37:41    50/1000     val         2/19          5.0%      9.00E-04    0.04209
 00:37:41    50/1000    train       20/140         5.0%      9.00E-04    0.03418
 00:37:46    50/1000     val         4/19          5.0%      9.00E-04    0.04210
 00:37:46    50/1000    train       30/140         5.0%      9.00E-04    0.03582
 00:37:48    50/1000    train       40/140         5.0%      9.00E-04    0.03857
 00:37:49    50/1000     val         6/19          5.0%      9.00E-04    0.03738
 00:37:50    50/1000    train       50/140         5.0%      9.00E-04    0.03555
 00:37:55    50/1000     val         8/19          5.0%      9.00E-04    0.04030
 00:37:55    50/1000    train       60/140         5.0%      9.00E-04    0.03936
 00:37:57    50/1000    train       70/140         5.1%      9.00E-04    0.03225
 00:37:59    50/1000     val        10/19          5.1%      9.00E-04    0.04839
 00:37:59    50/1000    train       80/140         5.1%      9.00E-04    0.04074
 00:38:04    50/1000     val        12/19          5.1%      9.00E-04    0.05266
 00:38:04    50/1000    train       90/140         5.1%      9.00E-04    0.04099
 00:38:06    50/1000    train      100/140         5.1%      9.00E-04    0.03613
 00:38:08    50/1000     val        14/19          5.1%      9.00E-04    0.04299
 00:38:09    50/1000    train      110/140         5.1%      9.00E-04    0.03635
 00:38:13    50/1000     val        16/19          5.1%      9.00E-04    0.03971
 00:38:13    50/1000    train      120/140         5.1%      9.00E-04    0.03246
 00:38:15    50/1000    train      130/140         5.1%      9.00E-04    0.03738
 00:38:17    50/1000     val        18/19          5.1%      9.00E-04    0.03642
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:38:19    51/1000    train        0/140         5.1%      9.00E-04    0.03750
 00:38:23    51/1000     val         1/19          5.1%      9.00E-04    0.04343
 00:38:23    51/1000    train       10/140         5.1%      9.00E-04    0.03765
 00:38:25    51/1000    train       20/140         5.1%      9.00E-04    0.03895
 00:38:27    51/1000     val         3/19          5.1%      9.00E-04    0.03849
 00:38:29    51/1000    train       30/140         5.1%      9.00E-04    0.03712
 00:38:32    51/1000     val         5/19          5.1%      9.00E-04    0.04359
 00:38:32    51/1000    train       40/140         5.1%      9.00E-04    0.03818
 00:38:34    51/1000    train       50/140         5.1%      9.00E-04    0.03514
 00:38:36    51/1000     val         7/19          5.1%      9.00E-04    0.03775
 00:38:38    51/1000    train       60/140         5.1%      9.00E-04    0.03779
 00:38:40    51/1000     val         9/19          5.2%      9.00E-04    0.03911
 00:38:41    51/1000    train       70/140         5.2%      9.00E-04    0.03566
 00:38:43    51/1000    train       80/140         5.2%      9.00E-04    0.04236
 00:38:45    51/1000     val        11/19          5.2%      9.00E-04    0.03871
 00:38:48    51/1000    train       90/140         5.2%      9.00E-04    0.03782
 00:38:49    51/1000     val        13/19          5.2%      9.00E-04    0.03507
 00:38:49    51/1000    train      100/140         5.2%      9.00E-04    0.04171
 00:38:52    51/1000    train      110/140         5.2%      9.00E-04    0.03535
 00:38:54    51/1000     val        15/19          5.2%      9.00E-04    0.04150
 00:38:56    51/1000    train      120/140         5.2%      9.00E-04    0.03806
 00:38:59    51/1000     val        17/19          5.2%      9.00E-04    0.03513
 00:38:59    51/1000    train      130/140         5.2%      9.00E-04    0.03488
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:39:03    52/1000    train        0/140         5.2%      9.00E-04    0.03736
 00:39:04    52/1000     val         0/19          5.2%      9.00E-04    0.04294
 00:39:07    52/1000    train       10/140         5.2%      9.00E-04    0.03268
 00:39:08    52/1000     val         2/19          5.2%      9.00E-04    0.04546
 00:39:09    52/1000    train       20/140         5.2%      9.00E-04    0.03580
 00:39:13    52/1000     val         4/19          5.2%      9.00E-04    0.03791
 00:39:13    52/1000    train       30/140         5.2%      9.00E-04    0.03676
 00:39:16    52/1000    train       40/140         5.2%      9.00E-04    0.03902
 00:39:18    52/1000     val         6/19          5.2%      9.00E-04    0.03854
 00:39:18    52/1000    train       50/140         5.2%      9.00E-04    0.04284
 00:39:22    52/1000     val         8/19          5.2%      9.00E-04    0.03728
 00:39:22    52/1000    train       60/140         5.2%      9.00E-04    0.03588
 00:39:25    52/1000    train       70/140         5.3%      9.00E-04    0.03710
 00:39:27    52/1000     val        10/19          5.3%      9.00E-04    0.04456
 00:39:27    52/1000    train       80/140         5.3%      9.00E-04    0.04014
 00:39:31    52/1000     val        12/19          5.3%      9.00E-04    0.04693
 00:39:32    52/1000    train       90/140         5.3%      9.00E-04    0.03662
 00:39:34    52/1000    train      100/140         5.3%      9.00E-04    0.04710
 00:39:35    52/1000     val        14/19          5.3%      9.00E-04    0.04435
 00:39:36    52/1000    train      110/140         5.3%      9.00E-04    0.03681
 00:39:40    52/1000     val        16/19          5.3%      9.00E-04    0.04360
 00:39:40    52/1000    train      120/140         5.3%      9.00E-04    0.03584
 00:39:43    52/1000    train      130/140         5.3%      9.00E-04    0.03597
 00:39:44    52/1000     val        18/19          5.3%      9.00E-04    0.04351
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:39:46    53/1000    train        0/140         5.3%      9.00E-04    0.04228
 00:39:50    53/1000     val         1/19          5.3%      9.00E-04    0.04240
 00:39:50    53/1000    train       10/140         5.3%      9.00E-04    0.04033
 00:39:52    53/1000    train       20/140         5.3%      9.00E-04    0.03472
 00:39:54    53/1000     val         3/19          5.3%      9.00E-04    0.03896
 00:39:56    53/1000    train       30/140         5.3%      9.00E-04    0.03667
 00:39:59    53/1000     val         5/19          5.3%      9.00E-04    0.03890
 00:39:59    53/1000    train       40/140         5.3%      9.00E-04    0.03804
 00:40:01    53/1000    train       50/140         5.3%      9.00E-04    0.04018
 00:40:03    53/1000     val         7/19          5.3%      9.00E-04    0.03969
 00:40:05    53/1000    train       60/140         5.3%      9.00E-04    0.03844
 00:40:07    53/1000     val         9/19          5.4%      9.00E-04    0.03757
 00:40:07    53/1000    train       70/140         5.4%      9.00E-04    0.04196
 00:40:10    53/1000    train       80/140         5.4%      9.00E-04    0.04136
 00:40:12    53/1000     val        11/19          5.4%      9.00E-04    0.04209
 00:40:14    53/1000    train       90/140         5.4%      9.00E-04    0.04552
 00:40:16    53/1000     val        13/19          5.4%      9.00E-04    0.03292
 00:40:17    53/1000    train      100/140         5.4%      9.00E-04    0.04001
 00:40:20    53/1000    train      110/140         5.4%      9.00E-04    0.05879
 00:40:21    53/1000     val        15/19          5.4%      9.00E-04    0.04176
 00:40:23    53/1000    train      120/140         5.4%      9.00E-04    0.03709
 00:40:25    53/1000     val        17/19          5.4%      9.00E-04    0.04331
 00:40:26    53/1000    train      130/140         5.4%      9.00E-04    0.04058
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:40:30    54/1000    train        0/140         5.4%      9.00E-04    0.03534
 00:40:31    54/1000     val         0/19          5.4%      9.00E-04    0.04123
 00:40:33    54/1000    train       10/140         5.4%      9.00E-04    0.03436
 00:40:35    54/1000     val         2/19          5.4%      9.00E-04    0.04381
 00:40:36    54/1000    train       20/140         5.4%      9.00E-04    0.04135
 00:40:40    54/1000     val         4/19          5.4%      9.00E-04    0.03802
 00:40:40    54/1000    train       30/140         5.4%      9.00E-04    0.03265
 00:40:42    54/1000    train       40/140         5.4%      9.00E-04    0.03237
 00:40:44    54/1000     val         6/19          5.4%      9.00E-04    0.04101
 00:40:44    54/1000    train       50/140         5.4%      9.00E-04    0.03206
 00:40:49    54/1000     val         8/19          5.4%      9.00E-04    0.03975
 00:40:49    54/1000    train       60/140         5.4%      9.00E-04    0.03672
 00:40:51    54/1000    train       70/140         5.5%      9.00E-04    0.04054
 00:40:53    54/1000     val        10/19          5.5%      9.00E-04    0.03773
 00:40:53    54/1000    train       80/140         5.5%      9.00E-04    0.03829
 00:40:57    54/1000     val        12/19          5.5%      9.00E-04    0.04422
 00:40:57    54/1000    train       90/140         5.5%      9.00E-04    0.03781
 00:41:00    54/1000    train      100/140         5.5%      9.00E-04    0.03963
 00:41:02    54/1000     val        14/19          5.5%      9.00E-04    0.04116
 00:41:03    54/1000    train      110/140         5.5%      9.00E-04    0.03713
 00:41:07    54/1000     val        16/19          5.5%      9.00E-04    0.03957
 00:41:07    54/1000    train      120/140         5.5%      9.00E-04    0.03669
 00:41:09    54/1000    train      130/140         5.5%      9.00E-04    0.03425
 00:41:10    54/1000     val        18/19          5.5%      9.00E-04    0.04021
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:41:12    55/1000    train        0/140         5.5%      9.00E-04    0.03283
 00:41:15    55/1000     val         1/19          5.5%      9.00E-04    0.04036
 00:41:15    55/1000    train       10/140         5.5%      9.00E-04    0.03787
 00:41:17    55/1000    train       20/140         5.5%      9.00E-04    0.04297
 00:41:19    55/1000     val         3/19          5.5%      9.00E-04    0.03615
 00:41:21    55/1000    train       30/140         5.5%      9.00E-04    0.03335
 00:41:23    55/1000     val         5/19          5.5%      9.00E-04    0.03869
 00:41:23    55/1000    train       40/140         5.5%      9.00E-04    0.03529
 00:41:25    55/1000    train       50/140         5.5%      9.00E-04    0.03730
 00:41:27    55/1000     val         7/19          5.5%      9.00E-04    0.04309
 00:41:28    55/1000    train       60/140         5.5%      9.00E-04    0.03306
 00:41:31    55/1000     val         9/19          5.6%      9.00E-04    0.04068
 00:41:31    55/1000    train       70/140         5.6%      9.00E-04    0.03820
 00:41:33    55/1000    train       80/140         5.6%      9.00E-04    0.03738
 00:41:34    55/1000     val        11/19          5.6%      9.00E-04    0.04489
 00:41:37    55/1000    train       90/140         5.6%      9.00E-04    0.03453
 00:41:38    55/1000     val        13/19          5.6%      9.00E-04    0.03760
 00:41:39    55/1000    train      100/140         5.6%      9.00E-04    0.03080
 00:41:41    55/1000    train      110/140         5.6%      9.00E-04    0.03567
 00:41:42    55/1000     val        15/19          5.6%      9.00E-04    0.03454
 00:41:45    55/1000    train      120/140         5.6%      9.00E-04    0.03615
 00:41:46    55/1000     val        17/19          5.6%      9.00E-04    0.03613
 00:41:47    55/1000    train      130/140         5.6%      9.00E-04    0.03801
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:41:50    56/1000    train        0/140         5.6%      9.00E-04    0.03664
 00:41:51    56/1000     val         0/19          5.6%      9.00E-04    0.04035
 00:41:53    56/1000    train       10/140         5.6%      9.00E-04    0.03643
 00:41:55    56/1000     val         2/19          5.6%      9.00E-04    0.04423
 00:41:55    56/1000    train       20/140         5.6%      9.00E-04    0.03322
 00:41:59    56/1000     val         4/19          5.6%      9.00E-04    0.03706
 00:41:59    56/1000    train       30/140         5.6%      9.00E-04    0.03671
 00:42:01    56/1000    train       40/140         5.6%      9.00E-04    0.03466
 00:42:03    56/1000     val         6/19          5.6%      9.00E-04    0.03861
 00:42:03    56/1000    train       50/140         5.6%      9.00E-04    0.04055
 00:42:06    56/1000     val         8/19          5.6%      9.00E-04    0.03838
 00:42:06    56/1000    train       60/140         5.6%      9.00E-04    0.03481
 00:42:09    56/1000    train       70/140         5.7%      9.00E-04    0.03347
 00:42:11    56/1000     val        10/19          5.7%      9.00E-04    0.04222
 00:42:11    56/1000    train       80/140         5.7%      9.00E-04    0.03504
 00:42:14    56/1000     val        12/19          5.7%      9.00E-04    0.04678
 00:42:15    56/1000    train       90/140         5.7%      9.00E-04    0.03559
 00:42:17    56/1000    train      100/140         5.7%      9.00E-04    0.04062
 00:42:19    56/1000     val        14/19          5.7%      9.00E-04    0.04168
 00:42:19    56/1000    train      110/140         5.7%      9.00E-04    0.03301
 00:42:22    56/1000     val        16/19          5.7%      9.00E-04    0.04132
 00:42:22    56/1000    train      120/140         5.7%      9.00E-04    0.03944
 00:42:24    56/1000    train      130/140         5.7%      9.00E-04    0.04901
 00:42:26    56/1000     val        18/19          5.7%      9.00E-04    0.03982
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:42:27    57/1000    train        0/140         5.7%      9.00E-04    0.03631
 00:42:31    57/1000     val         1/19          5.7%      9.00E-04    0.04252
 00:42:31    57/1000    train       10/140         5.7%      9.00E-04    0.03640
 00:42:33    57/1000    train       20/140         5.7%      9.00E-04    0.03283
 00:42:35    57/1000     val         3/19          5.7%      9.00E-04    0.04255
 00:42:36    57/1000    train       30/140         5.7%      9.00E-04    0.03529
 00:42:38    57/1000     val         5/19          5.7%      9.00E-04    0.04193
 00:42:38    57/1000    train       40/140         5.7%      9.00E-04    0.03397
 00:42:41    57/1000    train       50/140         5.7%      9.00E-04    0.03369
 00:42:42    57/1000     val         7/19          5.7%      9.00E-04    0.04139
 00:42:44    57/1000    train       60/140         5.7%      9.00E-04    0.03937
 00:42:46    57/1000     val         9/19          5.8%      9.00E-04    0.03985
 00:42:47    57/1000    train       70/140         5.8%      9.00E-04    0.03374
 00:42:48    57/1000    train       80/140         5.8%      9.00E-04    0.03713
 00:42:50    57/1000     val        11/19          5.8%      9.00E-04    0.03638
 00:42:52    57/1000    train       90/140         5.8%      9.00E-04    0.03957
 00:42:54    57/1000     val        13/19          5.8%      9.00E-04    0.03994
 00:42:55    57/1000    train      100/140         5.8%      9.00E-04    0.03791
 00:42:57    57/1000    train      110/140         5.8%      9.00E-04    0.03877
 00:42:58    57/1000     val        15/19          5.8%      9.00E-04    0.04282
 00:43:00    57/1000    train      120/140         5.8%      9.00E-04    0.03605
 00:43:02    57/1000     val        17/19          5.8%      9.00E-04    0.03615
 00:43:03    57/1000    train      130/140         5.8%      9.00E-04    0.03440
training run exp-model_v1-fc-emd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 00:43:06    58/1000    train        0/140         5.8%      9.00E-04    0.03798
 00:43:07    58/1000     val         0/19          5.8%      9.00E-04    0.04859
 00:43:09    58/1000    train       10/140         5.8%      9.00E-04    0.03417
 00:43:10    58/1000     val         2/19          5.8%      9.00E-04    0.04458
 00:43:12    58/1000    train       20/140         5.8%      9.00E-04    0.03564
 00:43:15    58/1000     val         4/19          5.8%      9.00E-04    0.04041
 00:43:15    58/1000    train       30/140         5.8%      9.00E-04    0.03938
 00:43:17    58/1000    train       40/140         5.8%      9.00E-04    0.03501
 00:43:19    58/1000     val         6/19          5.8%      9.00E-04    0.04751
 00:43:20    58/1000    train       50/140         5.8%      9.00E-04    0.03460
 00:43:23    58/1000     val         8/19          5.8%      9.00E-04    0.04101
 00:43:23    58/1000    train       60/140         5.8%      9.00E-04    0.03947
 00:43:25    58/1000    train       70/140         5.9%      9.00E-04    0.03621
 00:43:26    58/1000     val        10/19          5.9%      9.00E-04    0.03594
 00:43:27    58/1000    train       80/140         5.9%      9.00E-04    0.03521
 00:43:31    58/1000     val        12/19          5.9%      9.00E-04    0.04525
 00:43:31    58/1000    train       90/140         5.9%      9.00E-04    0.03733
 00:43:33    58/1000    train      100/140         5.9%      9.00E-04    0.03581
 00:43:34    58/1000     val        14/19          5.9%      9.00E-04    0.04298
 00:43:35    58/1000    train      110/140         5.9%      9.00E-04    0.03708
