./train_v1.py --exp_suffix fc-cd --data_dir ../../data/PartNetShapeData-Chair/train --val_data_dir ../../data/PartNetShapeData-Chair/val --num_point 2048 --decoder_type fc --loss_type cd --model_version model_v1 --overwrite

Random Seed: 3124256514
Using device: cuda:0

[PartNetPartDataset 4489] data_dir: ../../data/PartNetShapeData-Chair/train, num_point: 2048
[PartNetPartDataset 617] data_dir: ../../data/PartNetShapeData-Chair/val, num_point: 2048
Using FCDecoder-NoBN!

Network(
  (encoder): PointNet(
    (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,))
    (conv2): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
    (conv3): Conv1d(128, 256, kernel_size=(1,), stride=(1,))
    (conv4): Conv1d(256, 1024, kernel_size=(1,), stride=(1,))
    (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn2): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn3): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn4): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc1): Linear(in_features=1024, out_features=1024, bias=True)
    (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc2): Linear(in_features=1024, out_features=128, bias=True)
    (bn6): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (decoder): FCDecoder(
    (mlp1): Linear(in_features=128, out_features=1024, bias=True)
    (mlp2): Linear(in_features=1024, out_features=1024, bias=True)
    (mlp3): Linear(in_features=1024, out_features=6144, bias=True)
  )
)

training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:20:19   837/1000    train       70/140        83.8%      8.86E-05    0.00299
 08:20:21   837/1000    train       80/140        83.8%      8.86E-05    0.00250
 08:20:22   837/1000     val        11/19         83.8%      8.86E-05    0.00238
 08:20:25   837/1000    train       90/140        83.8%      8.86E-05    0.00254
 08:20:26   837/1000     val        13/19         83.8%      8.86E-05    0.00274
 08:20:26   837/1000    train      100/140        83.8%      8.86E-05    0.00279
 08:20:28   837/1000    train      110/140        83.8%      8.86E-05    0.00210
 08:20:29   837/1000     val        15/19         83.8%      8.86E-05    0.00248
 08:20:32   837/1000    train      120/140        83.8%      8.86E-05    0.00245
 08:20:34   837/1000     val        17/19         83.8%      8.86E-05    0.00208
 08:20:34   837/1000    train      130/140        83.8%      8.86E-05    0.00206
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:20:37   838/1000    train        0/140        83.8%      8.86E-05    0.00231
 08:20:38   838/1000     val         0/19         83.8%      8.86E-05    0.00246
 08:20:39   838/1000    train       10/140        83.8%      8.86E-05    0.00234
 08:20:41   838/1000     val         2/19         83.8%      8.86E-05    0.00244
 08:20:41   838/1000    train       20/140        83.8%      8.86E-05    0.00209
 08:20:45   838/1000     val         4/19         83.8%      8.86E-05    0.00238
 08:20:45   838/1000    train       30/140        83.8%      8.86E-05    0.00284
 08:20:47   838/1000    train       40/140        83.8%      8.86E-05    0.00242
 08:20:49   838/1000     val         6/19         83.8%      8.86E-05    0.00249
 08:20:49   838/1000    train       50/140        83.8%      8.86E-05    0.00263
 08:20:52   838/1000     val         8/19         83.8%      8.86E-05    0.00268
 08:20:52   838/1000    train       60/140        83.8%      8.86E-05    0.00241
 08:20:54   838/1000    train       70/140        83.9%      8.86E-05    0.00229
 08:20:55   838/1000     val        10/19         83.9%      8.86E-05    0.00236
 08:20:57   838/1000    train       80/140        83.9%      8.86E-05    0.00217
 08:21:00   838/1000     val        12/19         83.9%      8.86E-05    0.00302
 08:21:00   838/1000    train       90/140        83.9%      8.86E-05    0.00216
 08:21:02   838/1000    train      100/140        83.9%      8.86E-05    0.00248
 08:21:03   838/1000     val        14/19         83.9%      8.86E-05    0.00239
 08:21:04   838/1000    train      110/140        83.9%      8.86E-05    0.00261
 08:21:07   838/1000     val        16/19         83.9%      8.86E-05    0.00286
 08:21:07   838/1000    train      120/140        83.9%      8.86E-05    0.00234
 08:21:09   838/1000    train      130/140        83.9%      8.86E-05    0.00229
 08:21:10   838/1000     val        18/19         83.9%      8.86E-05    0.00268
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:21:11   839/1000    train        0/140        83.9%      8.86E-05    0.00230
 08:21:14   839/1000     val         1/19         83.9%      8.86E-05    0.00248
 08:21:15   839/1000    train       10/140        83.9%      8.86E-05    0.00234
 08:21:16   839/1000    train       20/140        83.9%      8.86E-05    0.00235
 08:21:18   839/1000     val         3/19         83.9%      8.86E-05    0.00277
 08:21:20   839/1000    train       30/140        83.9%      8.86E-05    0.00192
 08:21:22   839/1000     val         5/19         83.9%      8.86E-05    0.00257
 08:21:22   839/1000    train       40/140        83.9%      8.86E-05    0.00237
 08:21:23   839/1000    train       50/140        83.9%      8.86E-05    0.00225
 08:21:25   839/1000     val         7/19         83.9%      8.86E-05    0.00295
 08:21:27   839/1000    train       60/140        83.9%      8.86E-05    0.00260
 08:21:29   839/1000     val         9/19         84.0%      8.86E-05    0.00243
 08:21:29   839/1000    train       70/140        84.0%      8.86E-05    0.00240
 08:21:31   839/1000    train       80/140        84.0%      8.86E-05    0.00192
 08:21:33   839/1000     val        11/19         84.0%      8.86E-05    0.00234
 08:21:34   839/1000    train       90/140        84.0%      8.86E-05    0.00221
 08:21:36   839/1000     val        13/19         84.0%      8.86E-05    0.00283
 08:21:36   839/1000    train      100/140        84.0%      8.86E-05    0.00206
 08:21:38   839/1000    train      110/140        84.0%      8.86E-05    0.00216
 08:21:40   839/1000     val        15/19         84.0%      8.86E-05    0.00248
 08:21:41   839/1000    train      120/140        84.0%      8.86E-05    0.00235
 08:21:43   839/1000     val        17/19         84.0%      8.86E-05    0.00222
 08:21:43   839/1000    train      130/140        84.0%      8.86E-05    0.00222
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:21:46   840/1000    train        0/140        84.0%      8.86E-05    0.00243
 08:21:47   840/1000     val         0/19         84.0%      8.86E-05    0.00241
Visualizing ...
Generating html visualization ...
DONE
 08:21:58   840/1000    train       10/140        84.0%      8.86E-05    0.00264
 08:22:00   840/1000     val         2/19         84.0%      8.86E-05    0.00247
 08:22:00   840/1000    train       20/140        84.0%      8.86E-05    0.00224
 08:22:02   840/1000     val         4/19         84.0%      8.86E-05    0.00236
 08:22:02   840/1000    train       30/140        84.0%      8.86E-05    0.00202
 08:22:05   840/1000    train       40/140        84.0%      8.86E-05    0.00224
 08:22:07   840/1000     val         6/19         84.0%      8.86E-05    0.00241
 08:22:07   840/1000    train       50/140        84.0%      8.86E-05    0.00228
 08:22:10   840/1000     val         8/19         84.0%      8.86E-05    0.00256
 08:22:10   840/1000    train       60/140        84.0%      8.86E-05    0.00227
 08:22:12   840/1000    train       70/140        84.1%      8.86E-05    0.00207
 08:22:14   840/1000     val        10/19         84.1%      8.86E-05    0.00238
 08:22:14   840/1000    train       80/140        84.1%      8.86E-05    0.00205
 08:22:18   840/1000     val        12/19         84.1%      8.86E-05    0.00299
 08:22:18   840/1000    train       90/140        84.1%      8.86E-05    0.00248
 08:22:19   840/1000    train      100/140        84.1%      8.86E-05    0.00252
 08:22:21   840/1000     val        14/19         84.1%      8.86E-05    0.00253
 08:22:22   840/1000    train      110/140        84.1%      8.86E-05    0.00227
 08:22:25   840/1000     val        16/19         84.1%      8.86E-05    0.00292
 08:22:25   840/1000    train      120/140        84.1%      8.86E-05    0.00321
 08:22:27   840/1000    train      130/140        84.1%      8.86E-05    0.00255
 08:22:28   840/1000     val        18/19         84.1%      8.86E-05    0.00274
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:22:30   841/1000    train        0/140        84.1%      8.86E-05    0.00223
 08:22:33   841/1000     val         1/19         84.1%      8.86E-05    0.00252
 08:22:33   841/1000    train       10/140        84.1%      8.86E-05    0.00229
 08:22:35   841/1000    train       20/140        84.1%      8.86E-05    0.00200
 08:22:36   841/1000     val         3/19         84.1%      8.86E-05    0.00285
 08:22:38   841/1000    train       30/140        84.1%      8.86E-05    0.00237
 08:22:40   841/1000     val         5/19         84.1%      8.86E-05    0.00245
 08:22:40   841/1000    train       40/140        84.1%      8.86E-05    0.00209
 08:22:42   841/1000    train       50/140        84.1%      8.86E-05    0.00228
 08:22:44   841/1000     val         7/19         84.1%      8.86E-05    0.00313
 08:22:45   841/1000    train       60/140        84.1%      8.86E-05    0.00244
 08:22:47   841/1000     val         9/19         84.2%      8.86E-05    0.00249
 08:22:47   841/1000    train       70/140        84.2%      8.86E-05    0.00249
 08:22:49   841/1000    train       80/140        84.2%      8.86E-05    0.00236
 08:22:51   841/1000     val        11/19         84.2%      8.86E-05    0.00244
 08:22:53   841/1000    train       90/140        84.2%      8.86E-05    0.00240
 08:22:54   841/1000     val        13/19         84.2%      8.86E-05    0.00283
 08:22:54   841/1000    train      100/140        84.2%      8.86E-05    0.00287
 08:22:57   841/1000    train      110/140        84.2%      8.86E-05    0.00273
 08:22:58   841/1000     val        15/19         84.2%      8.86E-05    0.00248
 08:22:59   841/1000    train      120/140        84.2%      8.86E-05    0.00238
 08:23:01   841/1000     val        17/19         84.2%      8.86E-05    0.00211
 08:23:02   841/1000    train      130/140        84.2%      8.86E-05    0.00309
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:23:04   842/1000    train        0/140        84.2%      8.86E-05    0.00256
 08:23:05   842/1000     val         0/19         84.2%      8.86E-05    0.00253
 08:23:08   842/1000    train       10/140        84.2%      8.86E-05    0.00247
 08:23:09   842/1000     val         2/19         84.2%      8.86E-05    0.00241
 08:23:09   842/1000    train       20/140        84.2%      8.86E-05    0.00255
 08:23:13   842/1000     val         4/19         84.2%      8.86E-05    0.00236
 08:23:13   842/1000    train       30/140        84.2%      8.86E-05    0.00264
 08:23:15   842/1000    train       40/140        84.2%      8.86E-05    0.00237
 08:23:16   842/1000     val         6/19         84.2%      8.86E-05    0.00241
 08:23:17   842/1000    train       50/140        84.2%      8.86E-05    0.00315
 08:23:20   842/1000     val         8/19         84.2%      8.86E-05    0.00273
 08:23:20   842/1000    train       60/140        84.2%      8.86E-05    0.00220
 08:23:22   842/1000    train       70/140        84.3%      8.86E-05    0.00300
 08:23:24   842/1000     val        10/19         84.3%      8.86E-05    0.00239
 08:23:24   842/1000    train       80/140        84.3%      8.86E-05    0.00193
 08:23:27   842/1000     val        12/19         84.3%      8.86E-05    0.00303
 08:23:27   842/1000    train       90/140        84.3%      8.86E-05    0.00213
 08:23:29   842/1000    train      100/140        84.3%      8.86E-05    0.00225
 08:23:31   842/1000     val        14/19         84.3%      8.86E-05    0.00231
 08:23:31   842/1000    train      110/140        84.3%      8.86E-05    0.00243
 08:23:34   842/1000     val        16/19         84.3%      8.86E-05    0.00301
 08:23:34   842/1000    train      120/140        84.3%      8.86E-05    0.00271
 08:23:36   842/1000    train      130/140        84.3%      8.86E-05    0.00218
 08:23:38   842/1000     val        18/19         84.3%      8.86E-05    0.00278
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:23:39   843/1000    train        0/140        84.3%      8.86E-05    0.00246
 08:23:42   843/1000     val         1/19         84.3%      8.86E-05    0.00263
 08:23:42   843/1000    train       10/140        84.3%      8.86E-05    0.00237
 08:23:44   843/1000    train       20/140        84.3%      8.86E-05    0.00224
 08:23:46   843/1000     val         3/19         84.3%      8.86E-05    0.00274
 08:23:48   843/1000    train       30/140        84.3%      8.86E-05    0.00245
 08:23:49   843/1000     val         5/19         84.3%      8.86E-05    0.00248
 08:23:49   843/1000    train       40/140        84.3%      8.86E-05    0.00242
 08:23:52   843/1000    train       50/140        84.3%      8.86E-05    0.00215
 08:23:53   843/1000     val         7/19         84.3%      8.86E-05    0.00298
 08:23:55   843/1000    train       60/140        84.3%      8.86E-05    0.00199
 08:23:56   843/1000     val         9/19         84.4%      8.86E-05    0.00236
 08:23:57   843/1000    train       70/140        84.4%      8.86E-05    0.00239
 08:23:59   843/1000    train       80/140        84.4%      8.86E-05    0.00228
 08:24:00   843/1000     val        11/19         84.4%      8.86E-05    0.00238
 08:24:02   843/1000    train       90/140        84.4%      8.86E-05    0.00272
 08:24:04   843/1000     val        13/19         84.4%      8.86E-05    0.00275
 08:24:04   843/1000    train      100/140        84.4%      8.86E-05    0.00240
 08:24:06   843/1000    train      110/140        84.4%      8.86E-05    0.00217
 08:24:07   843/1000     val        15/19         84.4%      8.86E-05    0.00253
 08:24:09   843/1000    train      120/140        84.4%      8.86E-05    0.00217
 08:24:11   843/1000     val        17/19         84.4%      8.86E-05    0.00216
 08:24:11   843/1000    train      130/140        84.4%      8.86E-05    0.00229
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:24:14   844/1000    train        0/140        84.4%      8.86E-05    0.00374
 08:24:15   844/1000     val         0/19         84.4%      8.86E-05    0.00259
 08:24:17   844/1000    train       10/140        84.4%      8.86E-05    0.00321
 08:24:19   844/1000     val         2/19         84.4%      8.86E-05    0.00244
 08:24:19   844/1000    train       20/140        84.4%      8.86E-05    0.00283
 08:24:22   844/1000     val         4/19         84.4%      8.86E-05    0.00242
 08:24:22   844/1000    train       30/140        84.4%      8.86E-05    0.00230
 08:24:24   844/1000    train       40/140        84.4%      8.86E-05    0.00205
 08:24:26   844/1000     val         6/19         84.4%      8.86E-05    0.00246
 08:24:27   844/1000    train       50/140        84.4%      8.86E-05    0.00212
 08:24:30   844/1000     val         8/19         84.4%      8.86E-05    0.00272
 08:24:30   844/1000    train       60/140        84.4%      8.86E-05    0.00241
 08:24:32   844/1000    train       70/140        84.5%      8.86E-05    0.00256
 08:24:33   844/1000     val        10/19         84.5%      8.86E-05    0.00235
 08:24:34   844/1000    train       80/140        84.5%      8.86E-05    0.00249
 08:24:37   844/1000     val        12/19         84.5%      8.86E-05    0.00298
 08:24:37   844/1000    train       90/140        84.5%      8.86E-05    0.00238
 08:24:39   844/1000    train      100/140        84.5%      8.86E-05    0.00231
 08:24:41   844/1000     val        14/19         84.5%      8.86E-05    0.00239
 08:24:41   844/1000    train      110/140        84.5%      8.86E-05    0.00246
 08:24:44   844/1000     val        16/19         84.5%      8.86E-05    0.00286
 08:24:44   844/1000    train      120/140        84.5%      8.86E-05    0.00286
 08:24:46   844/1000    train      130/140        84.5%      8.86E-05    0.00236
 08:24:48   844/1000     val        18/19         84.5%      8.86E-05    0.00270
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:24:49   845/1000    train        0/140        84.5%      8.86E-05    0.00221
 08:24:52   845/1000     val         1/19         84.5%      8.86E-05    0.00262
 08:24:52   845/1000    train       10/140        84.5%      8.86E-05    0.00240
 08:24:54   845/1000    train       20/140        84.5%      8.86E-05    0.00247
 08:24:55   845/1000     val         3/19         84.5%      8.86E-05    0.00299
 08:24:57   845/1000    train       30/140        84.5%      8.86E-05    0.00245
 08:24:59   845/1000     val         5/19         84.5%      8.86E-05    0.00243
 08:24:59   845/1000    train       40/140        84.5%      8.86E-05    0.00192
 08:25:01   845/1000    train       50/140        84.5%      8.86E-05    0.00265
 08:25:03   845/1000     val         7/19         84.5%      8.86E-05    0.00292
 08:25:04   845/1000    train       60/140        84.5%      8.86E-05    0.00227
 08:25:06   845/1000     val         9/19         84.6%      8.86E-05    0.00239
 08:25:07   845/1000    train       70/140        84.6%      8.86E-05    0.00235
 08:25:08   845/1000    train       80/140        84.6%      8.86E-05    0.00214
 08:25:10   845/1000     val        11/19         84.6%      8.86E-05    0.00238
 08:25:11   845/1000    train       90/140        84.6%      8.86E-05    0.00224
 08:25:14   845/1000     val        13/19         84.6%      8.86E-05    0.00277
 08:25:14   845/1000    train      100/140        84.6%      8.86E-05    0.00216
 08:25:15   845/1000    train      110/140        84.6%      8.86E-05    0.00240
 08:25:17   845/1000     val        15/19         84.6%      8.86E-05    0.00244
 08:25:19   845/1000    train      120/140        84.6%      8.86E-05    0.00249
 08:25:21   845/1000     val        17/19         84.6%      8.86E-05    0.00207
 08:25:21   845/1000    train      130/140        84.6%      8.86E-05    0.00249
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:25:24   846/1000    train        0/140        84.6%      8.86E-05    0.00233
 08:25:25   846/1000     val         0/19         84.6%      8.86E-05    0.00240
 08:25:27   846/1000    train       10/140        84.6%      8.86E-05    0.00216
 08:25:28   846/1000     val         2/19         84.6%      8.86E-05    0.00236
 08:25:29   846/1000    train       20/140        84.6%      8.86E-05    0.00231
 08:25:32   846/1000     val         4/19         84.6%      8.86E-05    0.00240
 08:25:32   846/1000    train       30/140        84.6%      8.86E-05    0.00255
 08:25:34   846/1000    train       40/140        84.6%      8.86E-05    0.00267
 08:25:36   846/1000     val         6/19         84.6%      8.86E-05    0.00240
 08:25:36   846/1000    train       50/140        84.6%      8.86E-05    0.00247
 08:25:39   846/1000     val         8/19         84.6%      8.86E-05    0.00274
 08:25:39   846/1000    train       60/140        84.6%      8.86E-05    0.00213
 08:25:41   846/1000    train       70/140        84.7%      8.86E-05    0.00303
 08:25:43   846/1000     val        10/19         84.7%      8.86E-05    0.00246
 08:25:43   846/1000    train       80/140        84.7%      8.86E-05    0.00240
 08:25:46   846/1000     val        12/19         84.7%      8.86E-05    0.00301
 08:25:46   846/1000    train       90/140        84.7%      8.86E-05    0.00256
 08:25:48   846/1000    train      100/140        84.7%      8.86E-05    0.00220
 08:25:50   846/1000     val        14/19         84.7%      8.86E-05    0.00238
 08:25:51   846/1000    train      110/140        84.7%      8.86E-05    0.00242
 08:25:53   846/1000     val        16/19         84.7%      8.86E-05    0.00299
 08:25:54   846/1000    train      120/140        84.7%      8.86E-05    0.00243
 08:25:56   846/1000    train      130/140        84.7%      8.86E-05    0.00249
 08:25:57   846/1000     val        18/19         84.7%      8.86E-05    0.00271
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:25:58   847/1000    train        0/140        84.7%      8.86E-05    0.00215
 08:26:01   847/1000     val         1/19         84.7%      8.86E-05    0.00251
 08:26:01   847/1000    train       10/140        84.7%      8.86E-05    0.00252
 08:26:03   847/1000    train       20/140        84.7%      8.86E-05    0.00254
 08:26:05   847/1000     val         3/19         84.7%      8.86E-05    0.00292
 08:26:07   847/1000    train       30/140        84.7%      8.86E-05    0.00261
 08:26:09   847/1000     val         5/19         84.7%      8.86E-05    0.00244
 08:26:09   847/1000    train       40/140        84.7%      8.86E-05    0.00257
 08:26:11   847/1000    train       50/140        84.7%      8.86E-05    0.00233
 08:26:12   847/1000     val         7/19         84.7%      8.86E-05    0.00299
 08:26:14   847/1000    train       60/140        84.7%      8.86E-05    0.00238
 08:26:16   847/1000     val         9/19         84.8%      8.86E-05    0.00243
 08:26:16   847/1000    train       70/140        84.8%      8.86E-05    0.00289
 08:26:18   847/1000    train       80/140        84.8%      8.86E-05    0.00214
 08:26:19   847/1000     val        11/19         84.8%      8.86E-05    0.00240
 08:26:21   847/1000    train       90/140        84.8%      8.86E-05    0.00244
 08:26:23   847/1000     val        13/19         84.8%      8.86E-05    0.00272
 08:26:23   847/1000    train      100/140        84.8%      8.86E-05    0.00206
 08:26:25   847/1000    train      110/140        84.8%      8.86E-05    0.00254
 08:26:27   847/1000     val        15/19         84.8%      8.86E-05    0.00252
 08:26:28   847/1000    train      120/140        84.8%      8.86E-05    0.00212
 08:26:30   847/1000     val        17/19         84.8%      8.86E-05    0.00209
 08:26:30   847/1000    train      130/140        84.8%      8.86E-05    0.00218
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:26:33   848/1000    train        0/140        84.8%      8.86E-05    0.00214
 08:26:34   848/1000     val         0/19         84.8%      8.86E-05    0.00241
 08:26:36   848/1000    train       10/140        84.8%      8.86E-05    0.00272
 08:26:37   848/1000     val         2/19         84.8%      8.86E-05    0.00244
 08:26:37   848/1000    train       20/140        84.8%      8.86E-05    0.00198
 08:26:41   848/1000     val         4/19         84.8%      8.86E-05    0.00243
 08:26:41   848/1000    train       30/140        84.8%      8.86E-05    0.00239
 08:26:43   848/1000    train       40/140        84.8%      8.86E-05    0.00210
 08:26:44   848/1000     val         6/19         84.8%      8.86E-05    0.00245
 08:26:45   848/1000    train       50/140        84.8%      8.86E-05    0.00276
 08:26:49   848/1000     val         8/19         84.8%      8.86E-05    0.00276
 08:26:49   848/1000    train       60/140        84.8%      8.86E-05    0.00211
 08:26:51   848/1000    train       70/140        84.9%      8.86E-05    0.00267
 08:26:52   848/1000     val        10/19         84.9%      8.86E-05    0.00238
 08:26:52   848/1000    train       80/140        84.9%      8.86E-05    0.00282
 08:26:56   848/1000     val        12/19         84.9%      8.86E-05    0.00311
 08:26:56   848/1000    train       90/140        84.9%      8.86E-05    0.00224
 08:26:58   848/1000    train      100/140        84.9%      8.86E-05    0.00229
 08:26:59   848/1000     val        14/19         84.9%      8.86E-05    0.00238
 08:27:00   848/1000    train      110/140        84.9%      8.86E-05    0.00249
 08:27:03   848/1000     val        16/19         84.9%      8.86E-05    0.00293
 08:27:03   848/1000    train      120/140        84.9%      8.86E-05    0.00248
 08:27:05   848/1000    train      130/140        84.9%      8.86E-05    0.00226
 08:27:06   848/1000     val        18/19         84.9%      8.86E-05    0.00267
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:27:08   849/1000    train        0/140        84.9%      8.86E-05    0.00226
 08:27:10   849/1000     val         1/19         84.9%      8.86E-05    0.00248
 08:27:10   849/1000    train       10/140        84.9%      8.86E-05    0.00266
 08:27:13   849/1000    train       20/140        84.9%      8.86E-05    0.00223
 08:27:15   849/1000     val         3/19         84.9%      8.86E-05    0.00268
 08:27:16   849/1000    train       30/140        84.9%      8.86E-05    0.00205
 08:27:18   849/1000     val         5/19         84.9%      8.86E-05    0.00239
 08:27:18   849/1000    train       40/140        84.9%      8.86E-05    0.00235
 08:27:20   849/1000    train       50/140        84.9%      8.86E-05    0.00241
 08:27:22   849/1000     val         7/19         84.9%      8.86E-05    0.00309
 08:27:23   849/1000    train       60/140        84.9%      8.86E-05    0.00227
 08:27:25   849/1000     val         9/19         85.0%      8.86E-05    0.00238
 08:27:25   849/1000    train       70/140        85.0%      8.86E-05    0.00240
 08:27:27   849/1000    train       80/140        85.0%      8.86E-05    0.00235
 08:27:29   849/1000     val        11/19         85.0%      8.86E-05    0.00239
 08:27:31   849/1000    train       90/140        85.0%      8.86E-05    0.00270
 08:27:33   849/1000     val        13/19         85.0%      8.86E-05    0.00272
 08:27:33   849/1000    train      100/140        85.0%      8.86E-05    0.00226
 08:27:34   849/1000    train      110/140        85.0%      8.86E-05    0.00245
 08:27:36   849/1000     val        15/19         85.0%      8.86E-05    0.00252
 08:27:38   849/1000    train      120/140        85.0%      8.86E-05    0.00290
 08:27:40   849/1000     val        17/19         85.0%      8.86E-05    0.00211
 08:27:40   849/1000    train      130/140        85.0%      8.86E-05    0.00221
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:27:43   850/1000    train        0/140        85.0%      8.86E-05    0.00241
 08:27:44   850/1000     val         0/19         85.0%      8.86E-05    0.00247
Visualizing ...
Generating html visualization ...
DONE
 08:27:54   850/1000    train       10/140        85.0%      8.86E-05    0.00269
 08:27:56   850/1000     val         2/19         85.0%      8.86E-05    0.00254
 08:27:57   850/1000    train       20/140        85.0%      8.86E-05    0.00235
 08:28:00   850/1000     val         4/19         85.0%      8.86E-05    0.00235
 08:28:00   850/1000    train       30/140        85.0%      8.86E-05    0.00252
 08:28:02   850/1000    train       40/140        85.0%      8.86E-05    0.00226
 08:28:04   850/1000     val         6/19         85.0%      8.86E-05    0.00246
 08:28:04   850/1000    train       50/140        85.0%      8.86E-05    0.00201
 08:28:07   850/1000     val         8/19         85.0%      8.86E-05    0.00280
 08:28:07   850/1000    train       60/140        85.0%      8.86E-05    0.00217
 08:28:09   850/1000    train       70/140        85.1%      8.86E-05    0.00280
 08:28:11   850/1000     val        10/19         85.1%      8.86E-05    0.00232
 08:28:11   850/1000    train       80/140        85.1%      8.86E-05    0.00225
 08:28:15   850/1000     val        12/19         85.1%      8.86E-05    0.00302
 08:28:15   850/1000    train       90/140        85.1%      8.86E-05    0.00229
 08:28:17   850/1000    train      100/140        85.1%      8.86E-05    0.00281
 08:28:18   850/1000     val        14/19         85.1%      8.86E-05    0.00241
 08:28:18   850/1000    train      110/140        85.1%      8.86E-05    0.00228
 08:28:22   850/1000     val        16/19         85.1%      8.86E-05    0.00295
 08:28:22   850/1000    train      120/140        85.1%      8.86E-05    0.00230
 08:28:24   850/1000    train      130/140        85.1%      8.86E-05    0.00254
 08:28:25   850/1000     val        18/19         85.1%      8.86E-05    0.00275
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:28:27   851/1000    train        0/140        85.1%      8.86E-05    0.00266
 08:28:29   851/1000     val         1/19         85.1%      8.86E-05    0.00267
 08:28:29   851/1000    train       10/140        85.1%      8.86E-05    0.00210
 08:28:32   851/1000    train       20/140        85.1%      8.86E-05    0.00216
 08:28:33   851/1000     val         3/19         85.1%      8.86E-05    0.00276
 08:28:35   851/1000    train       30/140        85.1%      8.86E-05    0.00224
 08:28:37   851/1000     val         5/19         85.1%      8.86E-05    0.00252
 08:28:37   851/1000    train       40/140        85.1%      8.86E-05    0.00226
 08:28:39   851/1000    train       50/140        85.1%      8.86E-05    0.00265
 08:28:40   851/1000     val         7/19         85.1%      8.86E-05    0.00298
 08:28:42   851/1000    train       60/140        85.1%      8.86E-05    0.00209
 08:28:44   851/1000     val         9/19         85.2%      8.86E-05    0.00242
 08:28:44   851/1000    train       70/140        85.2%      8.86E-05    0.00261
 08:28:47   851/1000    train       80/140        85.2%      8.86E-05    0.00285
 08:28:48   851/1000     val        11/19         85.2%      8.86E-05    0.00240
 08:28:50   851/1000    train       90/140        85.2%      8.86E-05    0.00210
 08:28:51   851/1000     val        13/19         85.2%      8.86E-05    0.00265
 08:28:52   851/1000    train      100/140        85.2%      8.86E-05    0.00280
 08:28:53   851/1000    train      110/140        85.2%      8.86E-05    0.00196
 08:28:55   851/1000     val        15/19         85.2%      8.86E-05    0.00255
 08:28:57   851/1000    train      120/140        85.2%      8.86E-05    0.00237
 08:28:59   851/1000     val        17/19         85.2%      8.86E-05    0.00210
 08:28:59   851/1000    train      130/140        85.2%      8.86E-05    0.00231
training run exp-model_v1-fc-cd
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    Loss
 08:29:02   852/1000    train        0/140        85.2%      8.86E-05    0.00212
 08:29:03   852/1000     val         0/19         85.2%      8.86E-05    0.00251
 08:29:05   852/1000    train       10/140        85.2%      8.86E-05    0.00239
 08:29:07   852/1000     val         2/19         85.2%      8.86E-05    0.00255
 08:29:07   852/1000    train       20/140        85.2%      8.86E-05    0.00239
 08:29:10   852/1000     val         4/19         85.2%      8.86E-05    0.00236
 08:29:10   852/1000    train       30/140        85.2%      8.86E-05    0.00199
 08:29:12   852/1000    train       40/140        85.2%      8.86E-05    0.00251
 08:29:14   852/1000     val         6/19         85.2%      8.86E-05    0.00248
 08:29:14   852/1000    train       50/140        85.2%      8.86E-05    0.00224
 08:29:18   852/1000     val         8/19         85.2%      8.86E-05    0.00276
